Datetime (CET+1/CEST +2),Datetime (UTC),Elia Grid Load [MW]
23/09/2022 21:15:00,23/09/2022 19:15:00,"8044,081"
23/09/2022 21:30:00,23/09/2022 19:30:00,"7925,123"
23/09/2022 21:45:00,23/09/2022 19:45:00,"7785,004"
23/09/2022 22:00:00,23/09/2022 20:00:00,"7714,485"
23/09/2022 22:15:00,23/09/2022 20:15:00,"7796,825"
23/09/2022 22:30:00,23/09/2022 20:30:00,"7846,257"
23/09/2022 22:45:00,23/09/2022 20:45:00,"7825,393"
23/09/2022 23:00:00,23/09/2022 21:00:00,"7686,702"
23/09/2022 23:15:00,23/09/2022 21:15:00,"7650,355"
23/09/2022 23:30:00,23/09/2022 21:30:00,"7522,322"
23/09/2022 23:45:00,23/09/2022 21:45:00,"7366,912"
24/09/2022 00:00:00,23/09/2022 22:00:00,"7114,443"
24/09/2022 00:15:00,23/09/2022 22:15:00,"6981,431"
24/09/2022 00:30:00,23/09/2022 22:30:00,"6969,097"
24/09/2022 00:45:00,23/09/2022 22:45:00,"6930,388"
24/09/2022 01:00:00,23/09/2022 23:00:00,"6987,036"
24/09/2022 01:15:00,23/09/2022 23:15:00,"6813,672"
24/09/2022 01:30:00,23/09/2022 23:30:00,"6694,967"
24/09/2022 01:45:00,23/09/2022 23:45:00,"6611,613"
24/09/2022 02:00:00,24/09/2022 00:00:00,"6609,104"
24/09/2022 02:15:00,24/09/2022 00:15:00,"6564,906"
24/09/2022 02:30:00,24/09/2022 00:30:00,"6505,777"
24/09/2022 02:45:00,24/09/2022 00:45:00,"6441,472"
24/09/2022 03:00:00,24/09/2022 01:00:00,"6426,165"
24/09/2022 03:15:00,24/09/2022 01:15:00,"6347,557"
24/09/2022 03:30:00,24/09/2022 01:30:00,"6312,858"
24/09/2022 03:45:00,24/09/2022 01:45:00,"6208,155"
24/09/2022 04:00:00,24/09/2022 02:00:00,"6127,981"
24/09/2022 04:15:00,24/09/2022 02:15:00,"6151,638"
24/09/2022 04:30:00,24/09/2022 02:30:00,"6148,584"
24/09/2022 04:45:00,24/09/2022 02:45:00,"6124,194"
24/09/2022 05:00:00,24/09/2022 03:00:00,"6300,791"
24/09/2022 05:15:00,24/09/2022 03:15:00,"6338,497"
24/09/2022 05:30:00,24/09/2022 03:30:00,"6380,038"
24/09/2022 05:45:00,24/09/2022 03:45:00,"6410,203"
24/09/2022 06:00:00,24/09/2022 04:00:00,"6468,899"
24/09/2022 06:15:00,24/09/2022 04:15:00,"6622,494"
24/09/2022 06:30:00,24/09/2022 04:30:00,"6773,620"
24/09/2022 06:45:00,24/09/2022 04:45:00,"6841,264"
24/09/2022 07:00:00,24/09/2022 05:00:00,"6998,221"
24/09/2022 07:15:00,24/09/2022 05:15:00,"7047,893"
24/09/2022 07:30:00,24/09/2022 05:30:00,"7124,252"
24/09/2022 07:45:00,24/09/2022 05:45:00,"7206,918"
24/09/2022 08:00:00,24/09/2022 06:00:00,"7296,506"
24/09/2022 08:15:00,24/09/2022 06:15:00,"7444,313"
24/09/2022 08:30:00,24/09/2022 06:30:00,"7559,178"
24/09/2022 08:45:00,24/09/2022 06:45:00,"7625,992"
24/09/2022 09:00:00,24/09/2022 07:00:00,"7580,776"
24/09/2022 09:15:00,24/09/2022 07:15:00,"7637,166"
24/09/2022 09:30:00,24/09/2022 07:30:00,"7658,650"
24/09/2022 09:45:00,24/09/2022 07:45:00,"7741,916"
24/09/2022 10:00:00,24/09/2022 08:00:00,"7857,972"
24/09/2022 10:15:00,24/09/2022 08:15:00,"7938,994"
24/09/2022 10:30:00,24/09/2022 08:30:00,"7967,842"
24/09/2022 10:45:00,24/09/2022 08:45:00,"7843,830"
24/09/2022 11:00:00,24/09/2022 09:00:00,"7698,205"
24/09/2022 11:15:00,24/09/2022 09:15:00,"7843,546"
24/09/2022 11:30:00,24/09/2022 09:30:00,"7761,185"
24/09/2022 11:45:00,24/09/2022 09:45:00,"7785,154"
24/09/2022 12:00:00,24/09/2022 10:00:00,"7521,755"
24/09/2022 12:15:00,24/09/2022 10:15:00,"7479,423"
24/09/2022 12:30:00,24/09/2022 10:30:00,"7354,854"
24/09/2022 12:45:00,24/09/2022 10:45:00,"7327,216"
24/09/2022 13:00:00,24/09/2022 11:00:00,"7208,913"
24/09/2022 13:15:00,24/09/2022 11:15:00,"7185,726"
24/09/2022 13:30:00,24/09/2022 11:30:00,"7145,555"
24/09/2022 13:45:00,24/09/2022 11:45:00,"7027,749"
24/09/2022 14:00:00,24/09/2022 12:00:00,"6943,134"
24/09/2022 14:15:00,24/09/2022 12:15:00,"6948,824"
24/09/2022 14:30:00,24/09/2022 12:30:00,"6901,880"
24/09/2022 14:45:00,24/09/2022 12:45:00,"6661,343"
24/09/2022 15:00:00,24/09/2022 13:00:00,"6765,992"
24/09/2022 15:15:00,24/09/2022 13:15:00,"6731,412"
24/09/2022 15:30:00,24/09/2022 13:30:00,"6781,815"
24/09/2022 15:45:00,24/09/2022 13:45:00,"6712,924"
24/09/2022 16:00:00,24/09/2022 14:00:00,"6782,812"
24/09/2022 16:15:00,24/09/2022 14:15:00,"6900,530"
24/09/2022 16:30:00,24/09/2022 14:30:00,"6903,017"
24/09/2022 16:45:00,24/09/2022 14:45:00,"7061,134"
24/09/2022 17:00:00,24/09/2022 15:00:00,"7010,948"
24/09/2022 17:15:00,24/09/2022 15:15:00,"7167,010"
24/09/2022 17:30:00,24/09/2022 15:30:00,"7331,980"
24/09/2022 17:45:00,24/09/2022 15:45:00,"7432,172"
24/09/2022 18:00:00,24/09/2022 16:00:00,"7561,156"
24/09/2022 18:15:00,24/09/2022 16:15:00,"7615,275"
24/09/2022 18:30:00,24/09/2022 16:30:00,"7748,821"
24/09/2022 18:45:00,24/09/2022 16:45:00,"7843,388"
24/09/2022 19:00:00,24/09/2022 17:00:00,"7884,548"
24/09/2022 19:15:00,24/09/2022 17:15:00,"7813,382"
24/09/2022 19:30:00,24/09/2022 17:30:00,"7904,667"
24/09/2022 19:45:00,24/09/2022 17:45:00,"8039,059"
24/09/2022 20:00:00,24/09/2022 18:00:00,"7931,373"
24/09/2022 20:15:00,24/09/2022 18:15:00,"7754,427"
24/09/2022 20:30:00,24/09/2022 18:30:00,"7743,615"
24/09/2022 20:45:00,24/09/2022 18:45:00,"7574,671"
24/09/2022 21:00:00,24/09/2022 19:00:00,"7621,156"
24/09/2022 21:15:00,24/09/2022 19:15:00,"7354,822"
24/09/2022 21:30:00,24/09/2022 19:30:00,"7401,750"
24/09/2022 21:45:00,24/09/2022 19:45:00,"7324,526"
24/09/2022 22:00:00,24/09/2022 20:00:00,"7190,001"
24/09/2022 22:15:00,24/09/2022 20:15:00,"7178,174"
24/09/2022 22:30:00,24/09/2022 20:30:00,"7177,351"
24/09/2022 22:45:00,24/09/2022 20:45:00,"7109,373"
24/09/2022 23:00:00,24/09/2022 21:00:00,"7001,019"
24/09/2022 23:15:00,24/09/2022 21:15:00,"6891,296"
24/09/2022 23:30:00,24/09/2022 21:30:00,"6940,345"
24/09/2022 23:45:00,24/09/2022 21:45:00,"6765,121"
25/09/2022 00:00:00,24/09/2022 22:00:00,"6770,709"
25/09/2022 00:15:00,24/09/2022 22:15:00,"6569,430"
25/09/2022 00:30:00,24/09/2022 22:30:00,"6460,436"
25/09/2022 00:45:00,24/09/2022 22:45:00,"6465,084"
25/09/2022 01:00:00,24/09/2022 23:00:00,"6450,205"
25/09/2022 01:15:00,24/09/2022 23:15:00,"6359,144"
25/09/2022 01:30:00,24/09/2022 23:30:00,"6345,123"
25/09/2022 01:45:00,24/09/2022 23:45:00,"6263,018"
25/09/2022 02:00:00,25/09/2022 00:00:00,"6215,203"
25/09/2022 02:15:00,25/09/2022 00:15:00,"6180,000"
25/09/2022 02:30:00,25/09/2022 00:30:00,"6027,632"
25/09/2022 02:45:00,25/09/2022 00:45:00,"6021,854"
25/09/2022 03:00:00,25/09/2022 01:00:00,"6011,255"
25/09/2022 03:15:00,25/09/2022 01:15:00,"5893,446"
25/09/2022 03:30:00,25/09/2022 01:30:00,"5923,933"
25/09/2022 03:45:00,25/09/2022 01:45:00,"6017,239"
25/09/2022 04:00:00,25/09/2022 02:00:00,"6025,410"
25/09/2022 04:15:00,25/09/2022 02:15:00,"6031,881"
25/09/2022 04:30:00,25/09/2022 02:30:00,"6026,032"
25/09/2022 04:45:00,25/09/2022 02:45:00,"6065,310"
25/09/2022 05:00:00,25/09/2022 03:00:00,"6084,565"
25/09/2022 05:15:00,25/09/2022 03:15:00,"6133,439"
25/09/2022 05:30:00,25/09/2022 03:30:00,"6057,549"
25/09/2022 05:45:00,25/09/2022 03:45:00,"6065,153"
25/09/2022 06:00:00,25/09/2022 04:00:00,"6149,208"
25/09/2022 06:15:00,25/09/2022 04:15:00,"6302,980"
25/09/2022 06:30:00,25/09/2022 04:30:00,"6306,894"
25/09/2022 06:45:00,25/09/2022 04:45:00,"6360,555"
25/09/2022 07:00:00,25/09/2022 05:00:00,"6495,933"
25/09/2022 07:15:00,25/09/2022 05:15:00,"6376,038"
25/09/2022 07:30:00,25/09/2022 05:30:00,"6452,382"
25/09/2022 07:45:00,25/09/2022 05:45:00,"6385,510"
25/09/2022 08:00:00,25/09/2022 06:00:00,"6537,673"
25/09/2022 08:15:00,25/09/2022 06:15:00,"6514,874"
25/09/2022 08:30:00,25/09/2022 06:30:00,"6444,552"
25/09/2022 08:45:00,25/09/2022 06:45:00,"6235,894"
25/09/2022 09:00:00,25/09/2022 07:00:00,"6153,521"
25/09/2022 09:15:00,25/09/2022 07:15:00,"6092,621"
25/09/2022 09:30:00,25/09/2022 07:30:00,"5980,442"
25/09/2022 09:45:00,25/09/2022 07:45:00,"5712,125"
25/09/2022 10:00:00,25/09/2022 08:00:00,"5548,728"
25/09/2022 10:15:00,25/09/2022 08:15:00,"5428,744"
25/09/2022 10:30:00,25/09/2022 08:30:00,"5289,695"
25/09/2022 10:45:00,25/09/2022 08:45:00,"5155,750"
25/09/2022 11:00:00,25/09/2022 09:00:00,"5083,006"
25/09/2022 11:15:00,25/09/2022 09:15:00,"4950,182"
25/09/2022 11:30:00,25/09/2022 09:30:00,"4841,072"
25/09/2022 11:45:00,25/09/2022 09:45:00,"4936,199"
25/09/2022 12:00:00,25/09/2022 10:00:00,"4809,299"
25/09/2022 12:15:00,25/09/2022 10:15:00,"4821,855"
25/09/2022 12:30:00,25/09/2022 10:30:00,"4864,371"
25/09/2022 12:45:00,25/09/2022 10:45:00,"5008,440"
25/09/2022 13:00:00,25/09/2022 11:00:00,"5160,136"
25/09/2022 13:15:00,25/09/2022 11:15:00,"5134,325"
25/09/2022 13:30:00,25/09/2022 11:30:00,"5040,765"
25/09/2022 13:45:00,25/09/2022 11:45:00,"4855,019"
25/09/2022 14:00:00,25/09/2022 12:00:00,"4953,661"
25/09/2022 14:15:00,25/09/2022 12:15:00,"4880,007"
25/09/2022 14:30:00,25/09/2022 12:30:00,"4907,520"
25/09/2022 14:45:00,25/09/2022 12:45:00,"4780,681"
25/09/2022 15:00:00,25/09/2022 13:00:00,"4902,381"
25/09/2022 15:15:00,25/09/2022 13:15:00,"4927,061"
25/09/2022 15:30:00,25/09/2022 13:30:00,"5022,397"
25/09/2022 15:45:00,25/09/2022 13:45:00,"5055,845"
25/09/2022 16:00:00,25/09/2022 14:00:00,"5127,966"
25/09/2022 16:15:00,25/09/2022 14:15:00,"5402,174"
25/09/2022 16:30:00,25/09/2022 14:30:00,"5490,173"
25/09/2022 16:45:00,25/09/2022 14:45:00,"5716,170"
25/09/2022 17:00:00,25/09/2022 15:00:00,"6094,227"
25/09/2022 17:15:00,25/09/2022 15:15:00,"6353,234"
25/09/2022 17:30:00,25/09/2022 15:30:00,"6517,919"
25/09/2022 17:45:00,25/09/2022 15:45:00,"6761,954"
25/09/2022 18:00:00,25/09/2022 16:00:00,"7150,438"
25/09/2022 18:15:00,25/09/2022 16:15:00,"7499,830"
25/09/2022 18:30:00,25/09/2022 16:30:00,"7412,327"
25/09/2022 18:45:00,25/09/2022 16:45:00,"7478,082"
25/09/2022 19:00:00,25/09/2022 17:00:00,"7649,437"
25/09/2022 19:15:00,25/09/2022 17:15:00,"7795,732"
25/09/2022 19:30:00,25/09/2022 17:30:00,"7964,627"
25/09/2022 19:45:00,25/09/2022 17:45:00,"7839,585"
25/09/2022 20:00:00,25/09/2022 18:00:00,"7864,435"
25/09/2022 20:15:00,25/09/2022 18:15:00,"8029,237"
25/09/2022 20:30:00,25/09/2022 18:30:00,"7999,237"
25/09/2022 20:45:00,25/09/2022 18:45:00,"7887,894"
25/09/2022 21:00:00,25/09/2022 19:00:00,"7817,650"
25/09/2022 21:15:00,25/09/2022 19:15:00,"7829,380"
25/09/2022 21:30:00,25/09/2022 19:30:00,"7794,650"
25/09/2022 21:45:00,25/09/2022 19:45:00,"7588,351"
25/09/2022 22:00:00,25/09/2022 20:00:00,"7624,940"
25/09/2022 22:15:00,25/09/2022 20:15:00,"7653,755"
25/09/2022 22:30:00,25/09/2022 20:30:00,"7616,579"
25/09/2022 22:45:00,25/09/2022 20:45:00,"7317,256"
25/09/2022 23:00:00,25/09/2022 21:00:00,"7197,599"
25/09/2022 23:15:00,25/09/2022 21:15:00,"7089,414"
25/09/2022 23:30:00,25/09/2022 21:30:00,"6892,015"
25/09/2022 23:45:00,25/09/2022 21:45:00,"6763,360"
26/09/2022 00:00:00,25/09/2022 22:00:00,"6668,198"
26/09/2022 00:15:00,25/09/2022 22:15:00,"6531,144"
26/09/2022 00:30:00,25/09/2022 22:30:00,"6487,306"
26/09/2022 00:45:00,25/09/2022 22:45:00,"6147,989"
26/09/2022 01:00:00,25/09/2022 23:00:00,"6254,054"
26/09/2022 01:15:00,25/09/2022 23:15:00,"6177,677"
26/09/2022 01:30:00,25/09/2022 23:30:00,"6113,890"
26/09/2022 01:45:00,25/09/2022 23:45:00,"5983,009"
26/09/2022 02:00:00,26/09/2022 00:00:00,"5956,479"
26/09/2022 02:15:00,26/09/2022 00:15:00,"5987,852"
26/09/2022 02:30:00,26/09/2022 00:30:00,"5893,850"
26/09/2022 02:45:00,26/09/2022 00:45:00,"5769,260"
26/09/2022 03:00:00,26/09/2022 01:00:00,"5848,850"
26/09/2022 03:15:00,26/09/2022 01:15:00,"5785,946"
26/09/2022 03:30:00,26/09/2022 01:30:00,"5776,511"
26/09/2022 03:45:00,26/09/2022 01:45:00,"5689,006"
26/09/2022 04:00:00,26/09/2022 02:00:00,"5688,136"
26/09/2022 04:15:00,26/09/2022 02:15:00,"5714,237"
26/09/2022 04:30:00,26/09/2022 02:30:00,"5698,383"
26/09/2022 04:45:00,26/09/2022 02:45:00,"5790,936"
26/09/2022 05:00:00,26/09/2022 03:00:00,"5891,469"
26/09/2022 05:15:00,26/09/2022 03:15:00,"5997,089"
26/09/2022 05:30:00,26/09/2022 03:30:00,"6042,202"
26/09/2022 05:45:00,26/09/2022 03:45:00,"6226,242"
26/09/2022 06:00:00,26/09/2022 04:00:00,"6644,309"
26/09/2022 06:15:00,26/09/2022 04:15:00,"6954,491"
26/09/2022 06:30:00,26/09/2022 04:30:00,"7030,246"
26/09/2022 06:45:00,26/09/2022 04:45:00,"7207,253"
26/09/2022 07:00:00,26/09/2022 05:00:00,"7512,859"
26/09/2022 07:15:00,26/09/2022 05:15:00,"7598,069"
26/09/2022 07:30:00,26/09/2022 05:30:00,"7658,931"
26/09/2022 07:45:00,26/09/2022 05:45:00,"7547,776"
26/09/2022 08:00:00,26/09/2022 06:00:00,"7611,506"
26/09/2022 08:15:00,26/09/2022 06:15:00,"7617,436"
26/09/2022 08:30:00,26/09/2022 06:30:00,"7638,351"
26/09/2022 08:45:00,26/09/2022 06:45:00,"7739,010"
26/09/2022 09:00:00,26/09/2022 07:00:00,"7616,363"
26/09/2022 09:15:00,26/09/2022 07:15:00,"7671,376"
26/09/2022 09:30:00,26/09/2022 07:30:00,"7672,861"
26/09/2022 09:45:00,26/09/2022 07:45:00,"7650,064"
26/09/2022 10:00:00,26/09/2022 08:00:00,"7557,896"
26/09/2022 10:15:00,26/09/2022 08:15:00,"7493,019"
26/09/2022 10:30:00,26/09/2022 08:30:00,"7463,169"
26/09/2022 10:45:00,26/09/2022 08:45:00,"7468,773"
26/09/2022 11:00:00,26/09/2022 09:00:00,"7389,306"
26/09/2022 11:15:00,26/09/2022 09:15:00,"7323,194"
26/09/2022 11:30:00,26/09/2022 09:30:00,"7366,723"
26/09/2022 11:45:00,26/09/2022 09:45:00,"7412,460"
26/09/2022 12:00:00,26/09/2022 10:00:00,"7159,400"
26/09/2022 12:15:00,26/09/2022 10:15:00,"7014,960"
26/09/2022 12:30:00,26/09/2022 10:30:00,"7031,449"
26/09/2022 12:45:00,26/09/2022 10:45:00,"7111,526"
26/09/2022 13:00:00,26/09/2022 11:00:00,"7279,429"
26/09/2022 13:15:00,26/09/2022 11:15:00,"7213,024"
26/09/2022 13:30:00,26/09/2022 11:30:00,"7201,402"
26/09/2022 13:45:00,26/09/2022 11:45:00,"7401,366"
26/09/2022 14:00:00,26/09/2022 12:00:00,"7347,434"
26/09/2022 14:15:00,26/09/2022 12:15:00,"7603,613"
26/09/2022 14:30:00,26/09/2022 12:30:00,"7656,613"
26/09/2022 14:45:00,26/09/2022 12:45:00,"7600,623"
26/09/2022 15:00:00,26/09/2022 13:00:00,"7500,903"
26/09/2022 15:15:00,26/09/2022 13:15:00,"7468,697"
26/09/2022 15:30:00,26/09/2022 13:30:00,"7461,899"
26/09/2022 15:45:00,26/09/2022 13:45:00,"7463,062"
26/09/2022 16:00:00,26/09/2022 14:00:00,"7489,385"
26/09/2022 16:15:00,26/09/2022 14:15:00,"7404,045"
26/09/2022 16:30:00,26/09/2022 14:30:00,"7433,990"
26/09/2022 16:45:00,26/09/2022 14:45:00,"7606,498"
26/09/2022 17:00:00,26/09/2022 15:00:00,"7803,860"
26/09/2022 17:15:00,26/09/2022 15:15:00,"7868,811"
26/09/2022 17:30:00,26/09/2022 15:30:00,"8047,704"
26/09/2022 17:45:00,26/09/2022 15:45:00,"8234,739"
26/09/2022 18:00:00,26/09/2022 16:00:00,"8209,631"
26/09/2022 18:15:00,26/09/2022 16:15:00,"8299,372"
26/09/2022 18:30:00,26/09/2022 16:30:00,"8350,683"
26/09/2022 18:45:00,26/09/2022 16:45:00,"8438,756"
26/09/2022 19:00:00,26/09/2022 17:00:00,"8454,720"
26/09/2022 19:15:00,26/09/2022 17:15:00,"8454,839"
26/09/2022 19:30:00,26/09/2022 17:30:00,"8553,363"
26/09/2022 19:45:00,26/09/2022 17:45:00,"8624,074"
26/09/2022 20:00:00,26/09/2022 18:00:00,"8556,345"
26/09/2022 20:15:00,26/09/2022 18:15:00,"8471,940"
26/09/2022 20:30:00,26/09/2022 18:30:00,"8340,387"
26/09/2022 20:45:00,26/09/2022 18:45:00,"8041,561"
26/09/2022 21:00:00,26/09/2022 19:00:00,"7886,288"
26/09/2022 21:15:00,26/09/2022 19:15:00,"7868,422"
26/09/2022 21:30:00,26/09/2022 19:30:00,"7665,114"
26/09/2022 21:45:00,26/09/2022 19:45:00,"7504,814"
26/09/2022 22:00:00,26/09/2022 20:00:00,"7411,044"
26/09/2022 22:15:00,26/09/2022 20:15:00,"7456,332"
26/09/2022 22:30:00,26/09/2022 20:30:00,"7500,537"
26/09/2022 22:45:00,26/09/2022 20:45:00,"7261,894"
26/09/2022 23:00:00,26/09/2022 21:00:00,"7317,841"
26/09/2022 23:15:00,26/09/2022 21:15:00,"7208,647"
26/09/2022 23:30:00,26/09/2022 21:30:00,"7152,335"
26/09/2022 23:45:00,26/09/2022 21:45:00,"6987,734"
27/09/2022 00:00:00,26/09/2022 22:00:00,"6852,842"
27/09/2022 00:15:00,26/09/2022 22:15:00,"6832,181"
27/09/2022 00:30:00,26/09/2022 22:30:00,"6758,421"
27/09/2022 00:45:00,26/09/2022 22:45:00,"6623,336"
27/09/2022 01:00:00,26/09/2022 23:00:00,"6530,684"
27/09/2022 01:15:00,26/09/2022 23:15:00,"6370,258"
27/09/2022 01:30:00,26/09/2022 23:30:00,"6343,971"
27/09/2022 01:45:00,26/09/2022 23:45:00,"6257,826"
27/09/2022 02:00:00,27/09/2022 00:00:00,"6229,241"
27/09/2022 02:15:00,27/09/2022 00:15:00,"6273,691"
27/09/2022 02:30:00,27/09/2022 00:30:00,"6315,821"
27/09/2022 02:45:00,27/09/2022 00:45:00,"6254,839"
27/09/2022 03:00:00,27/09/2022 01:00:00,"6200,451"
27/09/2022 03:15:00,27/09/2022 01:15:00,"6091,610"
27/09/2022 03:30:00,27/09/2022 01:30:00,"6081,189"
27/09/2022 03:45:00,27/09/2022 01:45:00,"6141,251"
27/09/2022 04:00:00,27/09/2022 02:00:00,"6200,740"
27/09/2022 04:15:00,27/09/2022 02:15:00,"6279,909"
27/09/2022 04:30:00,27/09/2022 02:30:00,"6277,108"
27/09/2022 04:45:00,27/09/2022 02:45:00,"6481,445"
27/09/2022 05:00:00,27/09/2022 03:00:00,"6695,295"
27/09/2022 05:15:00,27/09/2022 03:15:00,"6777,483"
27/09/2022 05:30:00,27/09/2022 03:30:00,"6966,637"
27/09/2022 05:45:00,27/09/2022 03:45:00,"7113,063"
27/09/2022 06:00:00,27/09/2022 04:00:00,"7440,129"
27/09/2022 06:15:00,27/09/2022 04:15:00,"7531,780"
27/09/2022 06:30:00,27/09/2022 04:30:00,"7867,302"
27/09/2022 06:45:00,27/09/2022 04:45:00,"8140,463"
27/09/2022 07:00:00,27/09/2022 05:00:00,"8187,692"
27/09/2022 07:15:00,27/09/2022 05:15:00,"8290,535"
27/09/2022 07:30:00,27/09/2022 05:30:00,"8401,747"
27/09/2022 07:45:00,27/09/2022 05:45:00,"8487,081"
27/09/2022 08:00:00,27/09/2022 06:00:00,"8429,493"
27/09/2022 08:15:00,27/09/2022 06:15:00,"8472,823"
27/09/2022 08:30:00,27/09/2022 06:30:00,"8619,685"
27/09/2022 08:45:00,27/09/2022 06:45:00,"8641,412"
27/09/2022 09:00:00,27/09/2022 07:00:00,"8664,108"
27/09/2022 09:15:00,27/09/2022 07:15:00,"8665,692"
27/09/2022 09:30:00,27/09/2022 07:30:00,"8605,592"
27/09/2022 09:45:00,27/09/2022 07:45:00,"8615,766"
27/09/2022 10:00:00,27/09/2022 08:00:00,"8405,131"
27/09/2022 10:15:00,27/09/2022 08:15:00,"8273,080"
27/09/2022 10:30:00,27/09/2022 08:30:00,"8181,641"
27/09/2022 10:45:00,27/09/2022 08:45:00,"8161,167"
27/09/2022 11:00:00,27/09/2022 09:00:00,"8064,985"
27/09/2022 11:15:00,27/09/2022 09:15:00,"7754,968"
27/09/2022 11:30:00,27/09/2022 09:30:00,"7655,490"
27/09/2022 11:45:00,27/09/2022 09:45:00,"7675,269"
27/09/2022 12:00:00,27/09/2022 10:00:00,"7594,634"
27/09/2022 12:15:00,27/09/2022 10:15:00,"7344,915"
27/09/2022 12:30:00,27/09/2022 10:30:00,"7013,826"
27/09/2022 12:45:00,27/09/2022 10:45:00,"6964,933"
27/09/2022 13:00:00,27/09/2022 11:00:00,"6944,408"
27/09/2022 13:15:00,27/09/2022 11:15:00,"7010,936"
27/09/2022 13:30:00,27/09/2022 11:30:00,"6729,984"
27/09/2022 13:45:00,27/09/2022 11:45:00,"6713,163"
27/09/2022 14:00:00,27/09/2022 12:00:00,"6706,295"
27/09/2022 14:15:00,27/09/2022 12:15:00,"6757,195"
27/09/2022 14:30:00,27/09/2022 12:30:00,"6665,746"
27/09/2022 14:45:00,27/09/2022 12:45:00,"6752,015"
27/09/2022 15:00:00,27/09/2022 13:00:00,"6993,116"
27/09/2022 15:15:00,27/09/2022 13:15:00,"7062,076"
27/09/2022 15:30:00,27/09/2022 13:30:00,"7235,350"
27/09/2022 15:45:00,27/09/2022 13:45:00,"7082,082"
27/09/2022 16:00:00,27/09/2022 14:00:00,"7248,986"
27/09/2022 16:15:00,27/09/2022 14:15:00,"7366,371"
27/09/2022 16:30:00,27/09/2022 14:30:00,"7438,704"
27/09/2022 16:45:00,27/09/2022 14:45:00,"7555,014"
27/09/2022 17:00:00,27/09/2022 15:00:00,"7779,172"
27/09/2022 17:15:00,27/09/2022 15:15:00,"7964,524"
27/09/2022 17:30:00,27/09/2022 15:30:00,"8286,629"
27/09/2022 17:45:00,27/09/2022 15:45:00,"8522,161"
27/09/2022 18:00:00,27/09/2022 16:00:00,"8686,211"
27/09/2022 18:15:00,27/09/2022 16:15:00,"8805,030"
27/09/2022 18:30:00,27/09/2022 16:30:00,"8814,898"
27/09/2022 18:45:00,27/09/2022 16:45:00,"8792,797"
27/09/2022 19:00:00,27/09/2022 17:00:00,"8736,721"
27/09/2022 19:15:00,27/09/2022 17:15:00,"8580,028"
27/09/2022 19:30:00,27/09/2022 17:30:00,"8582,770"
27/09/2022 19:45:00,27/09/2022 17:45:00,"8643,201"
27/09/2022 20:00:00,27/09/2022 18:00:00,"8717,863"
27/09/2022 20:15:00,27/09/2022 18:15:00,"8618,522"
27/09/2022 20:30:00,27/09/2022 18:30:00,"8515,109"
27/09/2022 20:45:00,27/09/2022 18:45:00,"8379,075"
27/09/2022 21:00:00,27/09/2022 19:00:00,"8377,917"
27/09/2022 21:15:00,27/09/2022 19:15:00,"8341,982"
27/09/2022 21:30:00,27/09/2022 19:30:00,"8212,800"
27/09/2022 21:45:00,27/09/2022 19:45:00,"8134,897"
27/09/2022 22:00:00,27/09/2022 20:00:00,"8158,866"
27/09/2022 22:15:00,27/09/2022 20:15:00,"8075,659"
27/09/2022 22:30:00,27/09/2022 20:30:00,"8126,499"
27/09/2022 22:45:00,27/09/2022 20:45:00,"7952,695"
27/09/2022 23:00:00,27/09/2022 21:00:00,"7795,047"
27/09/2022 23:15:00,27/09/2022 21:15:00,"7731,435"
27/09/2022 23:30:00,27/09/2022 21:30:00,"7794,323"
27/09/2022 23:45:00,27/09/2022 21:45:00,"7655,521"
28/09/2022 00:00:00,27/09/2022 22:00:00,"7608,901"
28/09/2022 00:15:00,27/09/2022 22:15:00,"7301,031"
28/09/2022 00:30:00,27/09/2022 22:30:00,"7320,582"
28/09/2022 00:45:00,27/09/2022 22:45:00,"7078,536"
28/09/2022 01:00:00,27/09/2022 23:00:00,"7048,569"
28/09/2022 01:15:00,27/09/2022 23:15:00,"6908,509"
28/09/2022 01:30:00,27/09/2022 23:30:00,"6958,474"
28/09/2022 01:45:00,27/09/2022 23:45:00,"6789,027"
28/09/2022 02:00:00,28/09/2022 00:00:00,"6751,927"
28/09/2022 02:15:00,28/09/2022 00:15:00,"6761,673"
28/09/2022 02:30:00,28/09/2022 00:30:00,"6615,845"
28/09/2022 02:45:00,28/09/2022 00:45:00,"6666,159"
28/09/2022 03:00:00,28/09/2022 01:00:00,"6705,969"
28/09/2022 03:15:00,28/09/2022 01:15:00,"6752,442"
28/09/2022 03:30:00,28/09/2022 01:30:00,"6713,585"
28/09/2022 03:45:00,28/09/2022 01:45:00,"6653,535"
28/09/2022 04:00:00,28/09/2022 02:00:00,"6765,882"
28/09/2022 04:15:00,28/09/2022 02:15:00,"6732,341"
28/09/2022 04:30:00,28/09/2022 02:30:00,"6723,353"
28/09/2022 04:45:00,28/09/2022 02:45:00,"6827,770"
28/09/2022 05:00:00,28/09/2022 03:00:00,"6998,494"
28/09/2022 05:15:00,28/09/2022 03:15:00,"7069,271"
28/09/2022 05:30:00,28/09/2022 03:30:00,"7177,146"
28/09/2022 05:45:00,28/09/2022 03:45:00,"7385,234"
28/09/2022 06:00:00,28/09/2022 04:00:00,"7702,918"
28/09/2022 06:15:00,28/09/2022 04:15:00,"7941,473"
28/09/2022 06:30:00,28/09/2022 04:30:00,"8089,536"
28/09/2022 06:45:00,28/09/2022 04:45:00,"8193,284"
